,Anno,Codice_Nazionale,Codice_Istat,Denominazione Italiana,Provincia,Sigla Provincia,Codice_Provincia,Regione,Sigla Regione,Codice_Regione,AreaGeo,CAT_DET_COD_1,CAT_DET_COD_2,CAT_DET_COD_3,CAT_DET_COD_4,CAT_DET_COD_5,CAT_DET_COD_6,CAT_DET_COD_7,COEFF_TEORICO,IND1,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,LQP_COD_1,LQP_COD_2,LQP_COD_3,LQP_COD_4,LQP_COD_5,LQP_COD_6,LQP_COD_S
997,2010,B465,96010.0,Camburzano,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.18709742,0.159608098,0.066793513,0.006587081999999999,0.545066983,0.0,0.034846904,3.13646e-05,78.11964429999999,39.23447126,-34.42889958,6320.161153,6.540307918,0.0,0.0,0.0,0.8084074370000001,39.23447126,-34.42889958,0.0,0.0,8.0,2.0,2.4
998,2010,B508,96011.0,Campiglia Cervo,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.403117603,0.079539407,0.055985927000000005,0.06287039400000001,0.35620123299999995,0.0029775879999999998,0.039307848,1.10673e-05,172.55077659999998,16.25591313,45.71794539,437.344037,4.608330325,0.0,0.0,0.0,3.584229391,16.25591313,45.71794539,0.0,0.0,7.0,9.0,7.0
999,2010,B586,96012.0,Candelo,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.177988763,0.163608526,0.101610305,0.030898744,0.521508939,0.000591818,0.003792905,0.000151092,18.24758004,-56.02070946,-41.91696415,2003.3270929999999,14.98690689,1.3624460809999999,0.367546174,1.0,1.3651030030000002,-56.02070946,-41.91696415,0.0,1.0,1.0,1.0,4.6
1000,2010,B708,96013.0,Caprile,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.303621301,0.105103727,0.066695474,0.042307110999999994,0.446096435,0.00039685199999999995,0.0357791,7.80637e-06,65.19417476,-15.83714095,79.11221961,230.49959520000002,1.5854644619999998,0.0,0.0,0.0,0.8090614890000001,-15.83714095,79.11221961,0.0,0.0,4.0,9.0,8.2
1001,2010,B933,96014.0,Casapinta,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.216723787,0.161402795,0.080748156,0.049852647,0.474240686,0.0,0.017031928,1.13564e-05,63.25215517,16.79091947,-30.32184066,3544.608027,0.0,0.0,0.0,0.0,0.0,16.79091947,-30.32184066,0.0,0.0,7.0,3.0,3.4
1002,2010,C155,96015.0,Castelletto Cervo,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.202026277,0.160050085,0.08414485699999999,0.052317947000000004,0.491159721,0.000793148,0.009507966,2.3055e-05,59.37707756,5.331297731,33.72662474,704.4726142000001,6.554909824,2.62196393,0.094573171,0.0,1.731301939,5.331297731,33.72662474,0.0,0.0,6.0,8.0,6.8
1003,2010,C363,96016.0,Cavagliŕ,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.153916974,0.19165518,0.083437476,0.032651573999999996,0.51257883,0.005193799,0.020566166,9.09531e-05,61.590394700000004,10.87144348,-25.33978701,1943.021243,6.966044018,0.8707555020000001,0.0,0.0,2.2081148219999998,10.87144348,-25.33978701,0.0,0.0,6.0,3.0,3.8
1004,2010,C526,96017.0,Cerreto Castello,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.10651304699999999,0.21235037,0.064685405,0.046897281,0.517098073,0.0,0.052455824000000005,2.3479499999999998e-05,100.8453125,24.22317819,16.95358051,3407.493836,0.0,10.55916034,0.0,0.0,0.0,24.22317819,16.95358051,0.0,0.0,7.0,7.0,5.8
1005,2010,C532,96018.0,Cerrione,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.16521860000000002,0.168132938,0.119528734,0.041649565,0.494761644,0.001121471,0.009587048,7.06965e-05,52.59261791,-1.6311548980000001,10.04566419,2251.401585,8.778192629,1.463032105,0.0,0.0,2.050580998,-1.6311548980000001,10.04566419,0.0,0.0,5.0,7.0,6.6
1006,2010,C819,96019.0,Coggiola,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.268640622,0.147173528,0.070749427,0.059086359000000005,0.43355527,0.000314465,0.020480328,4.81916e-05,75.93876543,44.20263366,-31.04594256,4984.764597,0.0,0.0,0.0,0.0,0.0,44.20263366,-31.04594256,0.0,0.0,9.0,2.0,2.0
1007,2010,D094,96020.0,Cossato,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.12346550699999999,0.200844752,0.102856617,0.044512168,0.517213337,0.0005142619999999999,0.010593357,0.000330455,38.00586276,-21.98566006,-31.46426476,3155.5749769999998,22.12621902,2.765777377,0.0,0.0,2.664890073,-21.98566006,-31.46426476,0.0,0.0,3.0,2.0,4.4
1008,2010,D165,96021.0,Crevacuore,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.17783527100000002,0.200321589,0.080377197,0.048091071,0.474650095,0.000180443,0.018544334,4.3736800000000004e-05,47.23687424,-20.052575100000002,10.26043255,3034.524412,7.843783214,0.0,0.0,0.0,1.2210012209999999,-20.052575100000002,10.26043255,0.0,0.0,4.0,7.0,7.0
1009,2010,D182,96022.0,Crosa,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.196676498,0.106493806,0.09623716199999999,0.044616486,0.524571569,0.0,0.03140448,8.19304e-06,39.03409091,-24.21251183,-35.66051377,1827.662348,13.30176381,0.0,0.0,0.0,2.8409090910000003,-24.21251183,-35.66051377,0.0,0.0,3.0,2.0,4.4
1010,2010,D219,96023.0,Curino,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.305621558,0.078318273,0.046549217000000004,0.0,0.555367601,0.0,0.014143351,2.02662e-05,176.16521740000002,80.70187583,-73.79442759,1808.245955,2.231410676,0.0,0.0,0.0,2.173913043,80.70187583,-73.79442759,0.0,2.0,10.0,1.0,1.0
1011,2010,D339,96024.0,Donato,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.305699819,0.089449148,0.058650368,0.04528692,0.472656845,0.002544275,0.025712625,2.60039e-05,158.5702364,98.1380316,48.99312647,2369.065751,4.155818249,0.0,0.0,0.0,2.781641168,98.1380316,48.99312647,0.0,0.0,10.0,9.0,5.8
1012,2010,D350,96025.0,Dorzano,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.145626637,0.141513419,0.06751387,0.05664349900000001,0.5702626439999999,0.000385454,0.018054476,1.7036400000000002e-05,134.13,77.89961561,12.70705219,3744.995226,11.16825535,5.584127675,0.0,0.0,4.0,77.89961561,12.70705219,0.0,0.0,10.0,7.0,4.6
1013,2010,D848,96026.0,Gaglianico,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.145401237,0.222580163,0.070986859,0.03230643,0.519758497,0.0015801489999999999,0.007386664,0.00010302,45.71203256,-21.17437555,-44.14191034,5154.260079,45.89366438,14.34177012,0.0,0.0,4.070211142,-21.17437555,-44.14191034,0.0,0.0,4.0,1.0,3.4
1014,2010,E024,96027.0,Gifflenga,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.202026277,0.160050085,0.08414485699999999,0.052317947000000004,0.491159721,0.000793148,0.009507966,3.4391500000000004e-06,59.37707756,5.331291809,33.72662474,105.087075,6.554909824,2.62196393,0.094573171,0.0,1.731301939,5.331291809,33.72662474,0.0,0.0,6.0,8.0,6.8
1015,2010,E130,96028.0,Graglia,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.276797711,0.132495096,0.077928947,0.036167876,0.45641985700000004,0.005815151,0.014375363,4.9947e-05,99.81755915,45.04375178,16.54956105,3068.317323,1.91402579,0.0,0.0,0.0,0.622665006,45.04375178,16.54956105,0.0,0.0,9.0,7.0,5.0
1016,2010,E552,96029.0,Lessona,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.180671825,0.146184765,0.072436951,0.046303057,0.529697409,0.000382533,0.024323459,5.9493599999999996e-05,87.90048154,66.38905986,-13.86270783,3988.623079,3.641779956,1.820889978,0.0,4.0,0.802568218,66.38905986,-13.86270783,0.0,0.0,9.0,4.0,3.2
1017,2010,E821,96030.0,Magnano,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.266754538,0.08656519900000001,0.055653959,0.066482387,0.465726752,0.004189945,0.054627219000000005,1.67316e-05,156.99224809999998,64.0996241,-5.750360185,1537.002042,0.0,0.0,0.0,0.0,0.0,64.0996241,-5.750360185,0.0,0.0,9.0,5.0,3.8
1018,2010,F037,96031.0,Massazza,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.167446735,0.190355275,0.059547205,0.033294596,0.502880276,0.0029386259999999997,0.043537285999999994,2.11131e-05,136.875226,62.01460538,-41.41915279,2678.187274,3.538269928,0.0,1.75,0.0,1.808318264,62.01460538,-41.41915279,0.0,0.0,9.0,1.0,1.4
1019,2010,F042,96032.0,Masserano,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.19349754100000002,0.180967691,0.08270312,0.05775039,0.471787966,0.0,0.013293292,6.57095e-05,98.72349823,53.71809585,-22.68494986,3691.164886,9.908724136,1.651454023,0.089473684,0.0,2.6501766780000002,53.71809585,-22.68494986,0.0,0.0,9.0,3.0,2.6
1020,2010,F167,96033.0,Mezzana Mortigliengo,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.197100461,0.079440892,0.075898578,0.066316189,0.533446554,0.0,0.047797325999999994,1.63398e-05,85.43470483,32.085629100000006,-4.92440481,2482.443875,0.0,0.0,0.0,0.0,0.0,32.085629100000006,-4.92440481,0.0,0.0,8.0,5.0,4.2
1021,2010,F189,96034.0,Miagliano,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.234171223,0.141972346,0.060366922,0.046798865,0.513967996,0.0,0.002722647,1.46848e-05,94.35789474,93.1020896,-39.65692368,8007.350408,0.0,0.0,0.0,0.0,0.0,93.1020896,-39.65692368,0.0,0.0,10.0,2.0,1.6
1022,2010,F369,96035.0,Mongrando,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.18948995100000002,0.172850077,0.08731522800000001,0.032947752000000004,0.50187832,0.000101635,0.015417036,8.38825e-05,59.47917186,28.46530826,6.420970722000001,5330.215777,24.5887531,0.0,0.0,0.0,2.7438263910000003,28.46530826,6.420970722000001,0.0,0.0,8.0,6.0,4.8
1023,2010,F776,96037.0,Mottalciata,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.202026277,0.160050085,0.08414485699999999,0.052317947000000004,0.491159721,0.000793148,0.009507966,3.74231e-05,59.37707756,5.331300023,33.72662474,1143.503061,6.554909824,2.62196393,0.094573171,0.0,1.731301939,5.331300023,33.72662474,0.0,0.0,6.0,8.0,6.8
1024,2010,F833,96038.0,Muzzano,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.230281929,0.118369692,0.092448697,0.025715592000000002,0.476323041,0.010701705,0.046159344000000005,2.16243e-05,191.1533442,144.8820812,-27.34467785,4605.815,7.861295306000001,0.0,0.0,0.0,3.262642741,144.8820812,-27.34467785,0.0,1.0,10.0,3.0,2.2
1025,2010,F878,96039.0,Netro,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.271555062,0.109049114,0.068480796,0.040917645,0.43020512,0.000588904,0.07920336,3.24647e-05,81.28844221,12.58901868,12.65905018,1834.2378059999999,0.0,0.0,0.0,0.0,0.0,12.58901868,12.65905018,0.0,0.0,7.0,7.0,5.8
1026,2010,F992,96040.0,Occhieppo Inferiore,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.188477759,0.173637732,0.094286883,0.028788769,0.48605078,3.0215e-05,0.028727862000000003,8.875159999999999e-05,59.07533051,20.59301321,-27.87356784,8850.823857,26.16010733,3.73715819,0.0,6.0,1.746071339,20.59301321,-27.87356784,0.0,0.0,7.0,3.0,3.4
1027,2010,F993,96041.0,Occhieppo Superiore,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.21927729199999998,0.137174979,0.068711599,0.032890342,0.51200527,0.000105028,0.029835491000000002,7.473029999999999e-05,76.14275668,30.95370899,2.448446531,5447.565764,10.06246274,2.515615684,0.0,0.0,1.4064697609999999,30.95370899,2.448446531,0.0,0.0,8.0,6.0,4.8
1028,2010,G521,96042.0,Pettinengo,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.276343495,0.11312847,0.072078123,0.074524,0.457549858,6.16246e-05,0.006314429,4.90512e-05,54.49488491,-21.47668147,106.45313130000001,2436.242647,0.0,0.0,0.0,0.0,0.0,-21.47668147,106.45313130000001,0.0,2.0,4.0,10.0,8.8
1029,2010,G577,96043.0,Piatto,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.185728513,0.144587674,0.074072624,0.049963384000000007,0.538084625,0.005263439,0.002299741,1.5113900000000001e-05,66.16994633,10.59905702,-6.988472073,2120.989707,0.0,0.0,0.0,0.0,0.0,10.59905702,-6.988472073,0.0,0.0,6.0,5.0,5.0
1030,2010,G594,96044.0,Piedicavallo,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.403117603,0.079539407,0.055985927000000005,0.06287039400000001,0.35620123299999995,0.0029775879999999998,0.039307848,1.40857e-05,172.55077659999998,16.25590413,45.71794539,556.6196834,4.608330325,0.0,0.0,0.0,3.584229391,16.25590413,45.71794539,0.0,0.0,7.0,9.0,7.0
1031,2010,G798,96046.0,Pollone,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.26130412199999997,0.12126083900000001,0.073817837,0.03738746,0.454293733,0.009141415,0.042794594000000005,6.78804e-05,63.61313869,-7.167770567000001,18.14268223,3426.9367450000004,2.457642531,0.0,0.0,1.0,0.45620438,-7.167770567000001,18.14268223,0.0,0.0,5.0,7.0,6.6
1032,2010,G820,96047.0,Ponderano,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.171345683,0.173021135,0.08821010000000001,0.038447657,0.519814145,6.54083e-05,0.009095871,8.57659e-05,44.51497006,-5.989766586,31.13445401,4555.833318,7.660467646,0.0,0.0,0.0,0.7485029940000001,-5.989766586,31.13445401,0.0,0.0,5.0,8.0,7.2
1033,2010,G927,96048.0,Portula,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.280461898,0.103714236,0.10374016800000001,0.051910967,0.444272092,0.000183017,0.015717621,4.01684e-05,90.68311874,42.62816493,130.8214619,4559.021847,3.596152117,0.0,0.0,0.0,0.715307582,42.62816493,130.8214619,0.0,2.0,9.0,10.0,6.8
1034,2010,G980,96049.0,Pralungo,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.257382774,0.126490559,0.089081954,0.010224637,0.508347244,0.000111604,0.008361226999999999,6.04756e-05,83.23919523,66.9498844,3.0717370269999997,4827.306061,0.0,0.0,0.0,0.0,0.0,66.9498844,3.0717370269999997,0.0,0.0,9.0,6.0,4.4
1035,2010,G974,96050.0,Pray,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.21081770600000002,0.175873403,0.068580917,0.072837422,0.452157214,0.0,0.019733338,6.52188e-05,80.70127119,31.9700951,-10.98873576,4926.600877000001,0.0,2.586753237,0.0,0.0,0.0,31.9700951,-10.98873576,0.0,0.0,8.0,5.0,4.2
1036,2010,H103,96051.0,Quaregna,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.127789672,0.206702282,0.08148806,0.027115359,0.5265782760000001,7.788680000000001e-05,0.030248463,3.65831e-05,51.06504646,-11.74942016,31.079701399999998,3526.159921,9.871668312,4.935834156,0.540540541,0.0,1.429592566,-11.74942016,31.079701399999998,0.0,0.0,4.0,8.0,7.6
1037,2010,H145,96052.0,Quittengo,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.403117603,0.079539407,0.055985927000000005,0.06287039400000001,0.35620123299999995,0.0029775879999999998,0.039307848,1.4756400000000002e-05,172.55077659999998,16.255910500000002,45.71794539,583.1253827,4.608330325,0.0,0.0,0.0,3.584229391,16.255910500000002,45.71794539,0.0,0.0,7.0,9.0,7.0
1038,2010,H538,96053.0,Ronco Biellese,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.20485462699999998,0.126327402,0.096489995,0.046262726,0.509455781,0.0,0.01660947,3.69337e-05,60.17097416,11.09869483,-6.228647351,4839.230609,5.329666523,0.0,0.0,0.0,0.662690524,11.09869483,-6.228647351,0.0,0.0,7.0,5.0,4.6
1039,2010,H553,96054.0,Roppolo,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.17007167,0.13606412199999998,0.066477567,0.081929803,0.515571132,0.0040873590000000005,0.025798347000000003,2.60512e-05,83.61991435,35.48304413,158.15053319999998,1949.483805,4.992212148999999,0.0,0.0,0.0,2.141327623,35.48304413,158.15053319999998,0.0,2.0,8.0,10.0,7.2
1040,2010,H561,96055.0,Rosazza,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.403117603,0.079539407,0.055985927000000005,0.06287039400000001,0.35620123299999995,0.0029775879999999998,0.039307848,6.3720900000000005e-06,172.55077659999998,16.2559076,45.71794539,251.80414249999998,4.608330325,0.0,0.0,0.0,3.584229391,16.2559076,45.71794539,0.0,0.0,7.0,9.0,7.0
1041,2010,H662,96056.0,Sagliano Micca,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.254887857,0.139101267,0.072942924,0.076639113,0.451413795,0.000174278,0.004840767,5.1759300000000004e-05,106.3746278,55.93968998,-12.55339089,3898.632882,4.365696973,0.0,0.0,0.0,1.191185229,55.93968998,-12.55339089,0.0,0.0,9.0,5.0,3.8
1042,2010,H681,96057.0,Sala Biellese,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.302273852,0.113046108,0.073477247,0.048344081,0.433269103,0.010116677,0.019472932,1.82393e-05,109.7926635,70.5644526,42.96870514,5860.219631,0.0,0.0,0.0,0.0,0.0,70.5644526,42.96870514,0.0,0.0,10.0,9.0,5.8
1043,2010,H726,96058.0,Salussola,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.217122183,0.12463091300000001,0.09211494,0.032227496,0.5129331979999999,0.0015887179999999998,0.019382551,5.8343e-05,68.34868106,10.38329273,-1.92059343,1397.819509,8.827900088,0.0,0.0,1.0,4.316546763,10.38329273,-1.92059343,0.0,0.0,6.0,5.0,5.0
1044,2010,H821,96059.0,Sandigliano,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.147914088,0.232664733,0.07606789,0.038471063,0.489353799,0.004589561,0.010938866,7.28169e-05,66.53972904,12.77858308,17.74330927,4268.523282,18.79164993,0.0,0.0,0.0,2.9293299160000004,12.77858308,17.74330927,0.0,0.0,7.0,7.0,5.8
1045,2010,I074,96060.0,San Paolo Cervo,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.403117603,0.079539407,0.055985927000000005,0.06287039400000001,0.35620123299999995,0.0029775879999999998,0.039307848,9.859960000000001e-06,172.55077659999998,16.25590884,45.71794539,389.6337784,4.608330325,0.0,0.0,0.0,3.584229391,16.25590884,45.71794539,0.0,0.0,7.0,9.0,7.0
1046,2010,I596,96061.0,Selve Marcone,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.294236981,0.119021865,0.048099425999999994,0.145724897,0.376656076,0.0,0.016260755,4.4575e-06,290.07,194.0815802,6.066487409,6425.011629,0.0,0.0,0.0,0.0,0.0,194.0815802,6.066487409,0.0,1.0,10.0,6.0,4.0
1047,2010,I835,96062.0,Soprana,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.212767323,0.090150613,0.080523558,0.07525652,0.47912547299999997,0.0,0.062176515,2.11278e-05,83.64683053,38.30259286,-25.23558017,4337.89985,0.0,0.0,0.0,0.0,0.0,38.30259286,-25.23558017,0.0,0.0,8.0,3.0,3.0
1048,2010,I847,96063.0,Sordevolo,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.285628428,0.13236768,0.069941634,0.059393084000000006,0.41949261200000004,0.002828015,0.030348547000000003,3.9335e-05,94.07121439,44.17484877,23.99964337,5080.54558,0.0,0.0,0.0,0.0,0.0,44.17484877,23.99964337,0.0,0.0,9.0,8.0,5.6
1049,2010,I868,96064.0,Sostegno,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.26329805,0.127098903,0.06738253799999999,0.074603183,0.45173863299999995,0.000124894,0.015753799,2.4350100000000003e-05,52.402102500000005,-25.99033504,-2.0412940219999998,1808.083281,9.068074032,0.0,0.0,0.0,2.6281208940000003,-25.99033504,-2.0412940219999998,0.0,0.0,3.0,5.0,6.2
1050,2010,I980,96065.0,Strona,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.209486717,0.125385116,0.073648164,0.082057808,0.482101364,0.0,0.02732083,2.75536e-05,70.19125214,34.23277402,-10.33716064,3792.012232,0.0,0.0,0.0,0.0,0.0,34.23277402,-10.33716064,0.0,0.0,8.0,5.0,4.2
1051,2010,L075,96066.0,Tavigliano,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.294464611,0.123714757,0.073003395,0.037562267999999996,0.43748935299999997,0.0,0.033765616,3.0101e-05,53.74203494,-21.49402758,48.90192134,1451.938936,2.776651691,0.0,0.0,0.0,1.027749229,-21.49402758,48.90192134,0.0,0.0,4.0,9.0,8.2
1052,2010,L116,96067.0,Ternengo,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.211507828,0.125624352,0.078322563,0.056321101,0.507028966,0.001018422,0.020176768,7.61441e-06,112.07,99.54034645,-35.68682861,3878.346734,0.0,0.0,0.0,0.0,0.0,99.54034645,-35.68682861,0.0,1.0,10.0,2.0,1.6
1053,2010,L193,96068.0,Tollegno,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.23074541699999998,0.16208282699999998,0.067726117,0.046019104000000005,0.46934255700000005,0.000116707,0.02396727,5.64479e-05,61.23172103,30.7397252,19.19808723,8717.550406,10.67640355,0.0,0.0,0.0,0.749906262,30.7397252,19.19808723,0.0,0.0,8.0,7.0,5.4
1054,2010,L239,96069.0,Torrazzo,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.328913395,0.08651569699999999,0.073700161,0.057777713,0.423595784,0.014485379,0.015011871000000001,7.91039e-06,94.57268722,22.64502145,15.83513587,1873.870728,8.728669314,0.0,0.0,0.0,4.405286343999999,22.64502145,15.83513587,0.0,0.0,7.0,7.0,5.8
1055,2010,L436,96070.0,Trivero,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.310140178,0.160658874,0.073908389,0.040382515,0.401081158,0.000162053,0.013666833,0.000169569,53.93246293,-10.82738594,11.50883006,3775.509744,4.51350101,0.0,0.06116208,0.0,0.644745326,-10.82738594,11.50883006,0.0,0.0,4.0,7.0,7.0
1056,2010,L556,96071.0,Valdengo,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.14810332199999998,0.19220839399999998,0.08622647300000001,0.046767977999999995,0.5155615410000001,0.000250656,0.010881637,6.33166e-05,60.0655282,7.949196037999999,2.591798897,2692.4425760000004,14.24148937,0.0,0.14285714300000002,0.0,3.177124702,7.949196037999999,2.591798897,0.0,0.0,6.0,6.0,5.6
1057,2010,L586,96072.0,Vallanzengo,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.24741830199999998,0.096294843,0.075595497,0.04273836599999999,0.5213493370000001,0.001005384,0.01559827,7.539349999999999e-06,187.3697479,167.2998808,-8.423546133,8074.527414,0.0,0.0,0.0,0.0,0.0,167.2998808,-8.423546133,0.0,1.0,10.0,5.0,3.4
1058,2010,L606,96073.0,Valle Mosso,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.195832599,0.174427886,0.07082089700000001,0.071354183,0.459995184,9.46733e-05,0.027474578,8.77098e-05,71.44038462,33.98408321,-6.630616299,6085.168917,16.38043801,0.0,0.0,0.0,1.9230769230000002,33.98408321,-6.630616299,0.0,0.0,8.0,5.0,4.2
1059,2010,L620,96074.0,Valle San Nicolao,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.26218679,0.08948351199999999,0.08895113800000001,0.042362992,0.5096918429999999,0.0,0.007323725,2.81426e-05,68.61722913,24.06886229,-24.33839085,4654.84625,0.0,0.0,0.0,0.0,0.0,24.06886229,-24.33839085,0.0,0.0,7.0,3.0,3.4
1060,2010,L712,96075.0,Veglio,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.295822957,0.052137112,0.065706735,0.054634617999999996,0.5186537170000001,0.00363287,0.009411992,2.01642e-05,105.21319799999999,39.3583617,91.62618577,2251.213746,3.62042062,0.0,0.181818182,0.0,1.692047377,39.3583617,91.62618577,0.0,0.0,8.0,10.0,7.2
1061,2010,L785,96076.0,Verrone,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.12534216199999998,0.230196505,0.082865538,0.053522865,0.480744977,0.0,0.027327953,4.2119899999999996e-05,111.85490520000002,45.57427067,15.40756262,4210.408721,6.20638078,3.10319039,0.0,0.0,1.648804617,45.57427067,15.40756262,0.0,0.0,9.0,7.0,5.0
1062,2010,L880,96077.0,Vigliano Biellese,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.143600543,0.20883229,0.080188912,0.03629617,0.522424873,7.72419e-05,0.00857997,0.000183522,44.01162651,-9.581389498,-19.10159283,4698.942578,10.23765435,2.559413587,0.0,0.0,0.95888769,-9.581389498,-19.10159283,0.0,0.0,5.0,4.0,4.8
1063,2010,L933,96078.0,Villa del Bosco,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.202026277,0.160050085,0.08414485699999999,0.052317947000000004,0.491159721,0.000793148,0.009507966,9.6551e-06,59.37707756,5.331302637,33.72662474,295.0222329,6.554909824,2.62196393,0.094573171,0.0,1.731301939,5.331302637,33.72662474,0.0,0.0,6.0,8.0,6.8
1064,2010,L978,96079.0,Villanova Biellese,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.246935139,0.08964841900000001,0.054255619000000005,0.041160512,0.491496724,0.0175197,0.058983887,8.02082e-06,88.94240838,-4.285064178,-62.92140689,1244.478305,7.325631652999999,0.0,0.7,0.0,5.235602094,-4.285064178,-62.92140689,0.0,2.0,5.0,1.0,3.0
1065,2010,M098,96080.0,Viverone,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.138932266,0.197424385,0.07062687,0.074854377,0.479136936,0.033454653,0.005570513000000001,4.83874e-05,113.7358885,52.43092994,-24.07225028,4066.499732,9.966239364,0.0,0.0,0.0,2.787456446,52.43092994,-24.07225028,0.0,0.0,9.0,3.0,2.6
1066,2010,M179,96081.0,Zimone,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.172082498,0.11671781199999999,0.065220283,0.059543280999999997,0.552518944,0.000270803,0.033646378,1.42268e-05,121.2635294,63.70674439,54.84244839,3971.686408,15.412951500000002,0.0,0.0,0.0,4.705882353,63.70674439,54.84244839,0.0,0.0,9.0,9.0,6.2
1067,2010,M196,96082.0,Zubiena,Biella,BI,96.0,Piemonte,PIE,1.0,Nord-ovest,0.254299055,0.15229268599999998,0.06853565,0.007945743,0.513278861,0.000620546,0.00302746,3.28444e-05,40.72155927,-29.57048198,36.86706938,1603.78866,12.53278106,0.0,0.0,0.0,3.182179793,-29.57048198,36.86706938,0.0,0.0,3.0,8.0,8.0
